. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.14406  -0.97561   0.05346   0.77809  
      	     	          	           	          	           	             	                                      	 0.59956   0.03956  -0.86642   0.22731  
      	     	          	           	          	           	             	                                      	 0.36232   0.62505   0.24678  -1.23415  

  #414	21   	-7741.27797	Yes        	4        	0.255    	0.000    	 0.27527   0.20183   0.27599   0.24691	-1.05720   0.13395   0.59123   0.33203  
      	     	          	           	          	           	             	                                      	 0.18268  -1.01372   0.08032   0.75072  
      	     	          	           	          	           	             	                                      	 0.58968   0.05874  -0.79789   0.14947  
      	     	          	           	          	           	             	                                      	 0.37017   0.61368   0.16708  -1.15093  

  #415	21   	-7575.20455	Yes        	4        	0.245    	0.000    	 0.29029   0.19039   0.28877   0.23055	-1.05713   0.08541   0.72731   0.24442  
      	     	          	           	          	           	             	                                      	 0.13023  -0.95231   0.11605   0.70603  
      	     	          	           	          	           	             	                                      	 0.73115   0.07651  -0.93442   0.12676  
      	     	          	           	          	           	             	                                      	 0.30776   0.58305   0.15877  -1.04958  

  #416	21   	-7551.56545	Yes        	4        	0.240    	0.000    	 0.26437   0.19772   0.29836   0.23956	-1.10779   0.11442   0.68451   0.30886  
      	     	          	           	          	           	             	                                      	 0.15299  -0.94814   0.10937   0.68578  
      	     	          	           	          	           	             	                                      	 0.60652   0.07248  -0.84633   0.16733  
      	     	          	           	          	           	             	                                      	 0.34084   0.56599   0.20840  -1.11524  

  #417	21   	-7410.30190	Yes        	4        	0.205    	0.000    	 0.28908   0.19029   0.27339   0.24724	-0.96736   0.07326   0.61741   0.27668  
      	     	          	           	          	           	             	                                      	 0.11130  -1.05985   0.09049   0.85805  
      	     	          	           	          	           	             	                                      	 0.65284   0.06298  -0.86161   0.14578  
      	     	          	           	          	           	             	                                      	 0.32351   0.66041   0.16121  -1.14513  

  #418	21   	-7315.18154	Yes        	4        	0.256    	0.000    	 0.29770   0.20523   0.25994   0.23713	-0.90792   0.06393   0.59129   0.25271  
      	     	          	           	          	           	             	                                      	 0.09273  -0.97921   0.14268   0.74380  
      	     	          	           	          	           	             	                                      	 0.67718   0.11265  -0.97365   0.18381  
      	     	          	           	          	           	             	                                      	 0.31725   0.64374   0.20148  -1.16247  

  #419	21   	-7665.18084	Yes        	4        	0.264    	0.000    	 0.25373   0.20770   0.29582   0.24275	-1.15335   0.09347   0.77299   0.28689  
      	     	          	           	          	           	             	                                      	 0.11419  -0.89232   0.09713   0.68099  
      	     	          	           	          	           	             	                                      	 0.66301   0.06819  -0.88584   0.15463  
      	     	          	           	          	           	             	                                      	 0.29987   0.58266   0.18844  -1.07097  

  #420	21   	-7564.51401	Yes        	4        	0.268    	0.000    	 0.26598   0.20348   0.28845   0.24208	-1.01188   0.09092   0.56362   0.35734  
      	     	          	           	          	           	             	                                      	 0.11884  -1.03396   0.13199   0.78313  
      	     	          	           	          	           	             	                                      	 0.51972   0.09311  -0.76760   0.15477  
      	     	          	           	          	           	             	                                      	 0.39262   0.65827   0.18442  -1.23532  

  #421	21   	-7427.17524	Yes        	4        	0.218    	0.000    	 0.27915   0.19413   0.28401   0.24271	-1.00885   0.07675   0.63308   0.29903  
      	     	          	           	          	           	             	                                      	 0.11036  -1.03132   0.10509   0.81587  
      	     	          	           	          	           	             	                                      	 0.62225   0.07183  -0.83349   0.13940  
      	     	          	           	          	           	             	                                      	 0.34392   0.65256   0.16313  -1.15961  

  #422	21   	-7390.35687	Yes        	4        	0.236    	0.000    	 0.27768   0.21763   0.27480   0.22989	-1.04200   0.11418   0.62836   0.29947  
      	     	          	           	          	           	             	                                      	 0.14568  -0.89769   0.04865   0.70336  
      	     	          	           	          	           	             	                                      	 0.63492   0.03852  -0.84450   0.17105  
      	     	          	           	          	           	             	                                      	 0.36171   0.66583   0.20446  -1.23200  

  #423	21   	-7516.11457	Yes        	4        	0.217    	0.000    	 0.28531   0.19719   0.26918   0.24832	-0.96843   0.10841   0.56697   0.29305  
      	     	          	           	          	           	             	                                      	 0.15685  -0.98089   0.07862   0.74543  
      	     	          	           	          	           	             	                                      	 0.60095   0.05759  -0.88590   0.22736  
      	     	          	           	          	           	             	                                      	 0.33671   0.59195   0.24646  -1.17512  

  #424	21   	-7690.20363	Yes        	4        	0.220    	0.000    	 0.27428   0.19354   0.27712   0.25505	-1.07029   0.10304   0.65264   0.31461  
      	     	          	           	          	           	             	                                      	 0.14603  -0.96718   0.09966   0.72149  
      	     	          	           	          	           	             	                                      	 0.64595   0.06960  -0.88700   0.17145  
      	     	          	           	          	           	             	                                      	 0.33832   0.54750   0.18628  -1.07210  

  #425	21   	-7477.39610	Yes        	4        	0.229    	0.000    	 0.27803   0.19950   0.27565   0.24682	-1.08090   0.10260   0.64781   0.33048  
      	     	          	           	          	           	             	                                      	 0.14299  -0.88664   0.05837   0.68527  
      	     	          	           	          	           	             	                                      	 0.65340   0.04225  -0.88111   0.18546  
      	     	          	           	          	           	             	                                      	 0.37227   0.55389   0.20713  -1.13328  

  #426	21   	-7385.29044	Yes        	4        	0.258    	0.000    	 0.26479   0.20923   0.28103   0.24496	-1.02059   0.10399   0.64010   0.27649  
      	     	          	           	          	           	             	                                      	 0.13161  -1.02117   0.07089   0.81867  
      	     	          	           	          	           	             	                                      	 0.60311   0.05278  -0.81118   0.15529  
      	     	          	           	          	           	             	                                      	 0.29888   0.69925   0.17816  -1.17629  

  #427	21   	-7074.24347	Yes        	4        	0.257    	0.000    	 0.28931   0.19117   0.28136   0.23816	-0.89747   0.12992   0.53488   0.23267  
      	     	          	           	          	           	             	                                      	 0.19662  -1.16809   0.11620   0.85526  
      	     	          	           	          	           	             	                                      	 0.55000   0.07895  -0.82314   0.19419  
      	     	          	           	          	           	             	                                      	 0.28265   0.68651   0.22942  -1.19858  

  #428	21   	-7369.60257	Yes        	4        	0.210    	0.000    	 0.28117   0.19429   0.28117   0.24337	-1.11681   0.13224   0.73575   0.24883  
      	     	          	           	          	           	             	                                      	 0.19137  -0.93471   0.10279   0.64055  
      	     	          	           	          	           	             	                                      	 0.73575   0.07103  -0.95460   0.14782  
      	     	          	           	          	           	             	                                      	 0.28747   0.51138   0.17078  -0.96962  

  #429	21   	-7232.30831	Yes        	4        	0.253    	0.000    	 0.29097   0.19098   0.28691   0.23115	-0.99377   0.08382   0.62347   0.28647  
      	     	          	           	          	           	             	                                      	 0.12771  -0.98727   0.09756   0.76199  
      	     	          	           	          	           	             	                                      	 0.63229   0.06494  -0.85997   0.16274  
      	     	          	           	          	           	             	                                      	 0.36060   0.62957   0.20200  -1.19218  

  #430	21   	-7728.89732	Yes        	4        	0.217    	0.000    	 0.28916   0.19880   0.26450   0.24755	-1.05234   0.09789   0.59562   0.35883  
      	     	          	           	          	           	             	                                      	 0.14238  -0.86923   0.08212   0.64472  
      	     	          	           	          	           	             	                                      	 0.65117   0.06172  -0.90651   0.19361  
      	     	          	           	          	           	             	                                      	 0.41916   0.51775   0.20687  -1.14378  

  #431	21   	-7589.97763	Yes        	4        	0.261    	0.000    	 0.29149   0.19158   0.26752   0.24941	-0.98329   0.08238   0.63224   0.26867  
      	     	          	           	          	           	             	                                      	 0.12534  -0.97186   0.11372   0.73280  
      	     	          	           	          	           	             	                                      	 0.68888   0.08143  -0.96174   0.19143  
      	     	          	           	          	           	             	                                      	 0.31399   0.56286   0.20533  -1.08218  

  #432	21   	-7590.93114	Yes        	4        	0.220    	0.000    	 0.27982   0.20391   0.27201   0.24426	-1.07441   0.11189   0.64891   0.31360  
      	     	          	           	          	           	             	                                      	 0.15354  -0.89815   0.07630   0.66831  
      	     	          	           	          	           	             	                                      	 0.66754   0.05720  -0.89946   0.17472  
      	     	          	           	          	           	             	                                      	 0.35926   0.55792   0.19457  -1.11175  

  #433	21   	-7398.48878	Yes        	4        	0.260    	0.000    	 0.27236   0.20182   0.27976   0.24606	-1.08788   0.11959   0.65318   0.31510  
      	     	          	           	          	           	             	                                      	 0.16139  -1.01746   0.14536   0.71071  
      	     	          	           	          	           	             	                                      	 0.63591   0.10486  -0.85134   0.11058  
      	     	          	           	          	           	             	                                      	 0.34878   0.58293   0.12572  -1.05743  

  #434	21   	-7340.40186	Yes        	4        	0.237    	0.000    	 0.26741   0.18901   0.29574   0.24784	-1.07748   0.08727   0.64592   0.34429  
      	     	          	           	          	           	             	                                      	 0.12348  -1.02279   0.06886   0.83046  
      	     	          	           	          	           	             	                                      	 0.58405   0.04401  -0.76971   0.14165  
      	     	          	           	          	           	             	                                      	 0.37148   0.63331   0.16903  -1.17382  

  #435	21   	-7505.51345	Yes        	4        	0.225    	0.000    	 0.28576   0.20159   0.27526   0.23738	-1.03297   0.07540   0.62209   0.33547  
      	     	          	           	          	           	             	                                      	 0.10688  -0.93000   0.09091   0.73220  
      	     	          	           	          	           	             	                                      	 0.64581   0.06658  -0.85366   0.14127  
      	     	          	           	          	           	             	                                      	 0.40383   0.62181   0.16381  -1.18945  

  #436	21   	-7416.22390	Yes        	4        	0.211    	0.000    	 0.26553   0.20040   0.28475   0.24931	-1.07639   0.11567   0.62723   0.33349  
      	     	          	           	          	           	             	                                      	 0.15326  -0.99646   0.07969   0.76351  
      	     	          	           	          	           	             	                                      	 0.58491   0.05608  -0.79973   0.15874  
      	     	          	           	          	           	             	                                      	 0.35519   0.61373   0.18131  -1.15022  

  #437	21   	-7627.01094	Yes        	4        	0.242    	0.000    	 0.26930   0.19094   0.28522   0.25454	-1.06855   0.14291   0.62054   0.30510  
      	     	          	           	          	           	             	                                      	 0.20157  -1.13549   0.10360   0.83031  
      	     	          	           	          	           	             	                                      	 0.58593   0.06935  -0.77419   0.11891  
      	     	          	           	          	           	             	                                      	 0.32279   0.62283   0.13324  -1.07886  

  #438	21   	-7359.46036	Yes        	4        	0.185    	0.000    	 0.26791   0.19902   0.27724   0.25583	-1.02854   0.11086   0.57812   0.33956  
      	     	          	           	          	           	             	                                      	 0.14923  -1.03053   0.09649   0.78481  
      	     	          	           	          	           	             	                                      	 0.55866   0.06927  -0.80485   0.17692  
      	     	          	           	          	           	             	                                      	 0.35559   0.61052   0.19173  -1.15784  

  #439	21   	-7431.39428	Yes        	4        	0.184    	0.000    	 0.27358   0.20129   0.28962   0.23551	-1.05127   0.08903   0.62546   0.33678  
      	     	          	           	          	           	             	                                      	 0.12100  -0.89810   0.10671   0.67039  
      	     	          	           	          	           	             	                                      	 0.59081   0.07416  -0.85825   0.19328  
      	     	          	           	          	           	             	                                      	 0.39121   0.57296   0.23768  -1.20185  

  #440	21   	-7890.74420	Yes        	4        	0.218    	0.000    	 0.28189   0.20189   0.27409   0.24212	-1.06277   0.10398   0.65862   0.30017  
      	     	          	           	          	           	             	                                      	 0.14519  -0.91075   0.04667   0.71889  
      	     	          	           	          	           	             	                                      	 0.67737   0.03437  -0.87903   0.16729  
      	     	          	           	          	           	             	                                      	 0.34947   0.59943   0.18938  -1.13828  

  #441	21   	-7645.05990	Yes        	4        	0.230    	0.000    	 0.29219   0.20861   0.25790   0.24130	-0.98093   0.12416   0.58757   0.26920  
      	     	          	           	          	           	             	                                      	 0.17391  -0.99559   0.10899   0.71269  
      	     	          	           	          	           	             	                                      	 0.66570   0.08816  -0.91661   0.16275  
      	     	          	           	          	           	             	                                      	 0.32597   0.61612   0.17394  -1.11603  

  #442	21   	-7916.91079	Yes        	4        	0.218    	0.000    	 0.28527   0.19438   0.26903   0.25133	-1.03394   0.09303   0.61923   0.32169  
      	     	          	           	          	           	             	                                      	 0.13652  -0.95523   0.08782   0.73089  
      	     	          	           	          	           	             	                                      	 0.65659   0.06345  -0.89071   0.17067  
      	     	          	           	          	           	             	                                      	 0.36513   0.56527   0.18269  -1.11309  

  #443	21   	-7425.78759	Yes        	4        	0.245    	0.000    	 0.28601   0.18597   0.30545   0.22257	-1.09159   0.12295   0.68217   0.28647  
      	     	          	           	          	           	             	                                      	 0.18908  -0.93485   0.07766   0.66810  
      	     	          	           	          	           	             	                                      	 0.63876   0.04728  -0.84681   0.16076  
      	     	          	           	          	           	             	                                      	 0.36812   0.55824   0.22063  -1.14698  

  #444	21   	-7525.84851	Yes        	4        	0.197    	0.000    	 0.28442   0.18970   0.28096   0.24491	-1.01741   0.06684   0.61211   0.33846  
      	     	          	           	          	           	             	                                      	 0.10021  -0.95206   0.07372   0.77813  
      	     	          	           	          	           	             	                                      	 0.61965   0.04977  -0.84392   0.17449  
      	     	          	           	          	           	             	                                      	 0.39307   0.60273   0.20018  -1.19597  

  #445	21   	-7327.43849	Yes        	4        	0.253    	0.000    	 0.28079   0.19935   0.28700   0.23287	-1.06887   0.10959   0.65468   0.30460  
      	     	          	           	          	           	             	                                      	 0.15436  -0.93253   0.07879   0.69938  
      	     	          	           	          	           	             	                                      	 0.64051   0.05473  -0.85118   0.15594  
      	     	          	           	          	           	             	                                      	 0.36727   0.59869   0.19218  -1.15813  

  #446	21   	-7199.46375	Yes        	4        	0.198    	0.000    	 0.26280   0.19790   0.29861   0.24070	-1.05064   0.10923   0.70275   0.23866  
      	     	          	           	          	           	             	                                      	 0.14505  -1.02817   0.09083   0.79229  
      	     	          	           	          	           	             	                                      	 0.61848   0.06020  -0.84321   0.16454  
      	     	          	           	          	           	             	                                      	 0.26056   0.65139   0.20412  -1.11606  

  #447	21   	-7552.08435	Yes        	4        	0.238    	0.000    	 0.27356   0.20524   0.28050   0.24070	-1.01429   0.11856   0.63068   0.26505  
      	     	          	           	          	           	             	                                      	 0.15802  -1.06825   0.10142   0.80880  
      	     	          	           	          	           	             	                                      	 0.61508   0.07421  -0.81662   0.12733  
      	     	          	           	          	           	             	                                      	 0.30123   0.68966   0.14838  -1.13928  

  #448	21   	-7586.51263	Yes        	4        	0.264    	0.000    	 0.27838   0.20132   0.27938   0.24093	-1.12848   0.13430   0.63700   0.35718  
      	     	          	           	          	           	             	                                      	 0.18570  -0.88770   0.03952   0.66248  
      	     	          	           	          	           	             	                                      	 0.63472   0.02848  -0.82260   0.15940  
      	     	          	           	          	           	             	                                      	 0.41270   0.55357   0.18484  -1.15111  

  #449	21   	-7432.51952	Yes        	4        	0.235    	0.000    	 0.28078   0.21209   0.26980   0.23734	-1.06642   0.10670   0.62064   0.33908  
      	     	          	           	          	           	             	                                      	 0.14126  -0.86571   0.07347   0.65099  
      	     	          	           	          	           	             	                                      	 0.64590   0.05775  -0.87758   0.17393  
      	     	          	           	          	           	             	                                      	 0.40114   0.58173   0.19772  -1.18059  

  #450	21   	-7870.11468	Yes        	4        	0.270    	0.000    	 0.27338   0.19664   0.28152   0.24846	-1.06011   0.07973   0.62904   0.35134  
      	     	          	           	          	           	             	                                      	 0.11084  -1.00801   0.10753   0.78964  
      	     	          	           	          	           	             	                                      	 0.61085   0.07511  -0.80591   0.11995  
      	     	          	           	          	           	             	                                      	 0.38658   0.62495   0.13591  -1.14745  

  #451	21   	-7269.07447	Yes        	4        	0.202    	0.000    	 0.27250   0.20045   0.29360   0.23345	-1.11751   0.10443   0.66286   0.35023  
      	     	          	           	          	           	             	                                      	 0.14196  -0.90517   0.09001   0.67320  
      	     	          	           	          	           	             	                                      	 0.61521   0.06145  -0.82140   0.14474  
      	     	          	           	          	           	             	                                      	 0.40881   0.57804   0.18203  -1.16888  

  #452	21   	-7230.35106	Yes        	4        	0.253    	0.000    	 0.27065   0.19322   0.28490   0.25122	-1.01523   0.07721   0.69385   0.24417  
      	     	          	           	          	           	             	                                      	 0.10815  -0.96436   0.10338   0.75282  
      	     	          	           	          	           	             	                                      	 0.65914   0.07011  -0.93910   0.20985  
      	     	          	           	          	           	             	                                      	 0.26305   0.57903   0.23799  -1.08007  

  #453	21   	-7419.57701	Yes        	4        	0.213    	0.000    	 0.28309   0.19957   0.27206   0.24528	-1.05361   0.12753   0.58298   0.34309  
      	     	          	           	          	           	             	                                      	 0.18090  -0.96673   0.10348   0.68234  
      	     	          	           	          	           	             	                                      	 0.60663   0.07591  -0.84758   0.16504  
      	     	          	           	          	           	             	                                      	 0.39599   0.55520   0.18306  -1.13426  

  #454	21   	-7292.26308	Yes        	4        	0.233    	0.000    	 0.27893   0.19617   0.27324   0.25166	-1.15153   0.11303   0.75671   0.28178  
      	     	          	           	          	           	             	                                      	 0.16072  -0.90514   0.11623   0.62819  
      	     	          	           	          	           	             	                                      	 0.77245   0.08344  -0.97584   0.11995  
      	     	          	           	          	           	             	                                      	 0.31232   0.48968   0.13024  -0.93223  

  #455	21   	-7722.97476	Yes        	4        	0.216    	0.000    	 0.27933   0.20563   0.27672   0.23832	-1.01990   0.10878   0.59942   0.31170  
      	     	          	           	          	           	             	                                      	 0.14777  -0.99346   0.08493   0.76076  
      	     	          	           	          	           	             	                                      	 0.60508   0.06311  -0.81711   0.14892  
      	     	          	           	          	           	             	                                      	 0.36534   0.65642   0.17291  -1.19468  

  #456	21   	-7476.53213	Yes        	4        	0.245    	0.000    	 0.29642   0.19072   0.26842   0.24444	-0.98255   0.08811   0.63106   0.26338  
      	     	          	           	          	           	             	                                      	 0.13694  -0.98636   0.13803   0.71139  
      	     	          	           	          	           	             	                                      	 0.69690   0.09808  -0.96914   0.17416  
      	     	          	           	          	           	             	                                      	 0.31939   0.55505   0.19125  -1.06569  

  #457	21   	-7459.86479	Yes        	4        	0.257    	0.000    	 0.29767   0.18592   0.26992   0.24649	-0.98346   0.12978   0.54635   0.30734  
      	     	          	           	          	           	             	                                      	 0.20778  -1.09609   0.07800   0.81031  
      	     	          	           	          	           	             	                                      	 0.60252   0.05373  -0.81220   0.15596  
      	     	          	           	          	           	             	                                      	 0.37116   0.61120   0.17078  -1.15315  

  #458	21   	-7541.61327	Yes        	4        	0.222    	0.000    	 0.27001   0.20483   0.28202   0.24314	-1.09453   0.13940   0.64168   0.31345  
      	     	          	           	          	           	             	                                      	 0.18376  -0.94640   0.07812   0.68452  
      	     	          	           	          	           	             	                                      	 0.61435   0.05674  -0.84218   0.17109  
      	     	          	           	          	           	             	                                      	 0.34810   0.57668   0.19846  -1.12323  

  #459	21   	-7707.45346	Yes        	4        	0.260    	0.000    	 0.27049   0.20093   0.28439   0.24419	-1.04742   0.10823   0.65613   0.28305  
      	     	          	           	          	           	             	                                      	 0.14571  -1.01791   0.10030   0.77190  
      	     	          	           	          	           	             	                                      	 0.62408   0.07086  -0.84063   0.14569  
      	     	          	           	          	           	             	                                      	 0.31354   0.63514   0.16967  -1.11835  

  #460	21   	-7598.94903	Yes        	4        	0.255    	0.000    	 0.26428   0.19742   0.29349   0.24481	-1.03744   0.07392   0.65717   0.30635  
      	     	          	           	          	           	             	                                      	 0.09895  -0.97081   0.09349   0.77837  
      	     	          	           	          	           	             	                                      	 0.59175   0.06289  -0.83763   0.18299  
      	     	          	           	          	           	             	                                      	 0.33071   0.62769   0.21938  -1.17778  

  #461	21   	-7799.41518	Yes        	4        	0.274    	0.000    	 0.27636   0.19088   0.29427   0.23849	-0.97892   0.07776   0.57190   0.32926  
      	     	          	           	          	           	             	                                      	 0.11258  -1.07039   0.13652   0.82130  
      	     	          	           	          	           	             	                                      	 0.53710   0.08855  -0.78413   0.15848  
      	     	          	           	          	           	             	                                      	 0.38155   0.65734   0.19555  -1.23444  

  #462	21   	-7443.81423	Yes        	4        	0.170    	0.000    	 0.27125   0.19525   0.28204   0.25146	-1.00779   0.12546   0.61182   0.27050  
      	     	          	           	          	           	             	                                      	 0.17430  -1.10081   0.11631   0.81021  
      	     	          	           	          	           	             	                                      	 0.58842   0.08052  -0.83110   0.16215  
      	     	          	           	          	           	             	                                      	 0.29179   0.62910   0.18187  -1.10277  

  #463	21   	-7499.72570	Yes        	4        	0.233    	0.000    	 0.29104   0.19118   0.27935   0.23843	-1.00391   0.11836   0.62557   0.25999  
      	     	          	           	          	           	             	                                      	 0.18017  -1.05122   0.13039   0.74065  
      	     	          	           	          	           	             	                                      	 0.65173   0.08924  -0.88880   0.14783  
      	     	          	           	          	           	             	                                      	 0.31735   0.59389   0.17320  -1.08444  

  #464	21   	-7373.17379	Yes        	4        	0.236    	0.000    	 0.27699   0.19103   0.29146   0.24052	-1.04112   0.12068   0.61707   0.30337  
      	     	          	           	          	           	             	                                      	 0.17498  -1.07211   0.10749   0.78964  
      	     	          	           	          	           	             	                                      	 0.58642   0.07045  -0.79494   0.13806  
      	     	          	           	          	           	             	                                      	 0.34937   0.62719   0.16731  -1.14387  

  #465	21   	-7585.51897	Yes        	4        	0.258    	0.000    	 0.28953   0.20533   0.26688   0.23826	-0.95029   0.09989   0.52928   0.32111  
      	     	          	           	          	           	             	                                      	 0.14086  -0.98513   0.08123   0.76304  
      	     	          	           	          	           	             	                                      	 0.57420   0.06250  -0.82971   0.19301  
      	     	          	           	          	           	             	                                      	 0.39021   0.65757   0.21620  -1.26398  

  #466	21   	-7102.78600	Yes        	4        	0.215    	0.000    	 0.28102   0.20024   0.27975   0.23900	-1.08732   0.11171   0.61439   0.36122  
      	     	          	           	          	           	             	                                      	 0.15677  -0.91076   0.06127   0.69272  
      	     	          	           	          	           	             	                                      	 0.61718   0.04386  -0.81643   0.15539  
      	     	          	           	          	           	             	                                      	 0.42472   0.58036   0.18189  -1.18696  

  #467	21   	-7242.57485	Yes        	4        	0.266    	0.000    	 0.27623   0.19611   0.27104   0.25661	-1.06769   0.10948   0.62237   0.33584  
      	     	          	           	          	           	             	                                      	 0.15421  -0.98973   0.10025   0.73527  
      	     	          	           	          	           	             	                                      	 0.63428   0.07254  -0.85888   0.15206  
      	     	          	           	          	           	             	                                      	 0.36151   0.56192   0.16061  -1.08404  

  #468	21   	-7535.53213	Yes        	4        	0.251    	0.000    	 0.28333   0.19928   0.28438   0.23301	-1.01983   0.11320   0.66531   0.24132  
      	     	          	           	          	           	             	                                      	 0.16095  -0.98879   0.09859   0.72925  
      	     	          	           	          	           	             	                                      	 0.66285   0.06909  -0.89399   0.16205  
      	     	          	           	          	           	             	                                      	 0.29343   0.62367   0.19777  -1.11486  

  #469	21   	-7527.02633	Yes        	4        	0.210    	0.000    	 0.28105   0.19384   0.29173   0.23338	-1.01055   0.09127   0.62973   0.28956  
      	     	          	           	          	           	             	                                      	 0.13233  -1.02907   0.06517   0.83157  
      	     	          	           	          	           	             	                                      	 0.60668   0.04330  -0.79450   0.14452  
      	     	          	           	          	           	             	                                      	 0.34870   0.69068   0.18065  -1.22003  

  #470	21   	-7597.54178	Yes        	4        	0.249    	0.000    	 0.27986   0.20527   0.27156   0.24332	-1.01419   0.12734   0.60060   0.28626  
      	     	          	           	          	           	             	                                      	 0.17361  -1.00182   0.07700   0.75122  
      	     	          	           	          	           	             	                                      	 0.61896   0.05820  -0.84715   0.16999  
      	     	          	           	          	           	             	                                      	 0.32925   0.63376   0.18972  -1.15273  

  #471	21   	-7475.73672	Yes        	4        	0.252    	0.000    	 0.28558   0.20045   0.26977   0.24421	-1.03733   0.10660   0.67736   0.25337  
      	     	          	           	          	           	             	                                      	 0.15188  -0.97653   0.06544   0.75921  
      	     	          	           	          	           	             	                                      	 0.71706   0.04863  -0.90827   0.14258  
      	     	          	           	          	           	             	                                      	 0.29629   0.62315   0.15750  -1.07694  

  #472	21   	-7355.32033	Yes        	4        	0.236    	0.000    	 0.27413   0.19715   0.29928   0.22945	-1.10929   0.08487   0.71220   0.31221  
      	     	          	           	          	           	             	                                      	 0.11801  -0.93371   0.11068   0.70502  
      	     	          	           	          	           	             	                                      	 0.65236   0.07291  -0.84255   0.11728  
      	     	          	           	          	           	             	                                      	 0.37301   0.60576   0.15297  -1.13175  

  #473	21   	-7405.96483	Yes        	4        	0.228    	0.000    	 0.29073   0.20077   0.26745   0.24105	-0.99775   0.11472   0.58862   0.29441  
      	     	          	           	          	           	             	                                      	 0.16612  -1.06873   0.08291   0.81970  
      	     	          	           	          	           	             	                                      	 0.63986   0.06224  -0.80944   0.10735  
      	     	          	           	          	           	             	                                      	 0.35508   0.68271   0.11910  -1.15689  

  #474	21   	-7382.54257	Yes        	4        	0.238    	0.000    	 0.29273   0.18777   0.27029   0.24921	-0.95703   0.09704   0.53996   0.32002  
      	     	          	           	          	           	             	                                      	 0.15129  -1.08500   0.08444   0.84927  
      	     	          	           	          	           	             	                                      	 0.58479   0.05866  -0.80820   0.16476  
      	     	          	           	          	           	             	                                      	 0.37589   0.63987   0.17869  -1.19445  

  #475	21   	-7734.12847	Yes        	4        	0.237    	0.000    	 0.26450   0.19722   0.28616   0.25213	-1.15733   0.12165   0.66971   0.36597  
      	     	          	           	          	           	             	                                      	 0.16315  -0.92993   0.07873   0.68804  
      	     	          	           	          	           	             	                                      	 0.61902   0.05426  -0.82238   0.14910  
      	     	          	           	          	           	             	                                      	 0.38393   0.53819   0.16923  -1.09135  

  #476	21   	-7696.09826	Yes        	4        	0.239    	0.000    	 0.27494   0.19797   0.28210   0.24499	-1.07082   0.11080   0.63702   0.32301  
      	     	          	           	          	           	             	                                      	 0.15388  -0.94872   0.09706   0.69778  
      	     	          	           	          	           	             	                                      	 0.62086   0.06812  -0.85994   0.17097  
      	     	          	           	          	           	             	                                      	 0.36250   0.56387   0.19686  -1.12323  

  #477	21   	-7260.37302	Yes        	4        	0.267    	0.000    	 0.28513   0.20674   0.27117   0.23696	-0.99085   0.10710   0.58645   0.29729  
      	     	          	           	          	           	             	                                      	 0.14771  -0.97623   0.06522   0.76330  
      	     	          	           	          	           	             	                                      	 0.61666   0.04972  -0.83672   0.17035  
      	     	          	           	          	           	             	                                      	 0.35773   0.66593   0.19494  -1.21860  

  #478	21   	-7517.71400	Yes        	4        	0.233    	0.000    	 0.28986   0.19630   0.28815   0.22569	-1.01762   0.06771   0.71401   0.23590  
      	     	          	           	          	           	             	                                      	 0.09999  -0.89207   0.09272   0.69935  
      	     	          	           	          	           	             	                                      	 0.71825   0.06317  -0.95336   0.17195  
      	     	          	           	          	           	             	                                      	 0.30298   0.60827   0.21954  -1.13078  

  #479	21   	-7536.92023	Yes        	4        	0.233    	0.000    	 0.27458   0.20812   0.27989   0.23741	-1.04442   0.08234   0.70819   0.25390  
      	     	          	           	          	           	             	                                      	 0.10863  -0.93182   0.10183   0.72136  
      	     	          	           	          	           	             	                                      	 0.69474   0.07572  -0.92018   0.14972  
      	     	          	           	          	           	             	                                      	 0.29364   0.63234   0.17651  -1.10249  

  #480	21   	-7390.54894	Yes        	4        	0.236    	0.000    	 0.27447   0.20112   0.28640   0.23801	-1.06012   0.06987   0.67747   0.31279  
      	     	          	           	          	           	             	                                      	 0.09535  -0.92512   0.09822   0.73155  
      	     	          	           	          	           	             	                                      	 0.64925   0.06897  -0.86537   0.14715  
      	     	          	           	          	           	             	                                      	 0.36071   0.61816   0.17707  -1.15595  

  #481	21   	-7502.47195	Yes        	4        	0.213    	0.000    	 0.30304   0.18689   0.27838   0.23170	-0.91721   0.08004   0.56987   0.26730  
      	     	          	           	          	           	             	                                      	 0.12978  -0.97154   0.02684   0.81491  
      	     	          	           	          	           	             	                                      	 0.62036   0.01802  -0.87093   0.23255  
      	     	          	           	          	           	             	                                      	 0.34961   0.65731   0.27940  -1.28632  

  #482	21   	-7485.29456	Yes        	4        	0.164    	0.000    	 0.26670   0.19089   0.27837   0.26404	-1.10888   0.09539   0.71899   0.29450  
      	     	          	           	          	           	             	                                      	 0.13327  -0.94174   0.09948   0.70899  
      	     	          	           	          	           	             	                                      	 0.68885   0.06822  -0.93645   0.17939  
